FL_DATE,ABE,ABI,ABQ,ABR,ABY,ACK,ACT,ACV,ACY,ADK,ADQ,AEX,AGS,AKN,ALB,ALO,AMA,ANC,APN,ASE,ATL,ATW,AUS,AVL,AVP,AZO,BDL,BET,BFF,BFL,BGM,BGR,BHM,BIL,BIS,BJI,BLI,BMI,BNA,BOI,BOS,BPT,BQK,BQN,BRD,BRO,BRW,BTM,BTR,BTV,BUF,BUR,BWI,BZN,CAE,CAK,CDC,CDV,CHA,CHO,CHS,CID,CIU,CKB,CLE,CLL,CLT,CMH,CMI,CMX,COD,COS,COU,CPR,CRP,CRW,CSG,CVG,CWA,DAB,DAL,DAY,DBQ,DCA,DEN,DFW,DHN,DLG,DLH,DRO,DSM,DTW,DVL,EAU,ECP,EFD,EGE,EKO,ELM,ELP,ENV,ERI,ESC,EUG,EVV,EWN,EWR,EYW,FAI,FAR,FAT,FAY,FCA,FLG,FLL,FNT,FSD,FSM,FWA,GCC,GCK,GEG,GFK,GGG,GJT,GNV,GPT,GRB,GRI,GRK,GRR,GSO,GSP,GST,GTF,GTR,GUC,GUM,HDN,HIB,HLN,HNL,HOB,HOU,HPN,HRL,HSV,HYA,HYS,IAD,IAG,IAH,ICT,IDA,IFP,ILM,IMT,IND,INL,ISN,ISP,ITH,ITO,JAC,JAN,JAX,JFK,JLN,JMS,JNU,KOA,KTN,LAN,LAR,LAS,LAW,LAX,LBB,LBE,LCH,LEX,LFT,LGA,LGB,LIH,LIT,LNK,LRD,LSE,LWS,MAF,MBS,MCI,MCO,MDT,MDW,MEI,MEM,MFE,MFR,MGM,MHK,MHT,MIA,MKE,MKG,MLB,MLI,MLU,MMH,MOB,MOT,MQT,MRY,MSN,MSO,MSP,MSY,MTJ,MVY,MYR,OAJ,OAK,OGG,OKC,OMA,OME,ONT,ORD,ORF,ORH,OTH,OTZ,PAH,PBG,PBI,PDX,PGD,PHF,PHL,PHX,PIA,PIB,PIH,PIT,PLN,PNS,PPG,PSC,PSE,PSG,PSP,PVD,PWM,RAP,RDD,RDM,RDU,RHI,RIC,RKS,RNO,ROA,ROC,ROW,RST,RSW,SAF,SAN,SAT,SAV,SBA,SBN,SBP,SCC,SCE,SDF,SEA,SFO,SGF,SGU,SHV,SIT,SJC,SJT,SJU,SLC,SMF,SMX,SNA,SPI,SPN,SPS,SRQ,STL,STS,STT,STX,SUN,SUX,SWF,SYR,TKI,TLH,TOL,TPA,TRI,TTN,TUL,TUS,TVC,TWF,TXK,TYR,TYS,UST,VLD,VPS,WRG,WYS,XNA,YAK,YUM
2016-05-20,8.0,,59.0,2.0,3.0,4.0,4.0,4.0,11.0,,2.0,8.0,8.0,,30.0,,9.0,52.0,2.0,4.0,1138.0,9.0,130.0,9.0,6.0,4.0,62.0,3.0,,8.0,3.0,1.0,38.0,9.0,6.0,2.0,3.0,5.0,146.0,40.0,369.0,2.0,3.0,5.0,2.0,7.0,3.0,2.0,21.0,12.0,55.0,66.0,283.0,8.0,13.0,15.0,2.0,2.0,14.0,7.0,47.0,15.0,2.0,,99.0,5.0,320.0,68.0,,2.0,3.0,24.0,,6.0,9.0,8.0,4.0,56.0,2.0,6.0,200.0,18.0,,234.0,650.0,553.0,4.0,,8.0,9.0,23.0,388.0,2.0,2.0,13.0,,1.0,2.0,5.0,33.0,,2.0,2.0,11.0,9.0,2.0,320.0,5.0,8.0,13.0,23.0,5.0,6.0,5.0,223.0,12.0,14.0,3.0,13.0,3.0,,27.0,3.0,2.0,12.0,7.0,9.0,12.0,,5.0,29.0,19.0,24.0,,4.0,3.0,,1.0,1.0,3.0,5.0,136.0,2.0,154.0,21.0,9.0,12.0,1.0,2.0,98.0,2.0,410.0,20.0,7.0,,6.0,2.0,85.0,2.0,5.0,15.0,3.0,18.0,6.0,15.0,54.0,278.0,2.0,3.0,13.0,34.0,8.0,6.0,2.0,435.0,2.0,595.0,13.0,3.0,4.0,14.0,9.0,284.0,29.0,36.0,26.0,10.0,7.0,3.0,2.0,18.0,3.0,133.0,343.0,9.0,255.0,3.0,40.0,7.0,9.0,7.0,,23.0,200.0,96.0,2.0,5.0,9.0,10.0,,14.0,7.0,2.0,7.0,21.0,9.0,384.0,132.0,1.0,2.0,18.0,4.0,139.0,62.0,44.0,51.0,2.0,60.0,733.0,32.0,2.0,1.0,2.0,2.0,,61.0,168.0,,3.0,219.0,456.0,10.0,2.0,3.0,73.0,3.0,17.0,1.0,11.0,2.0,2.0,28.0,37.0,16.0,8.0,3.0,,111.0,3.0,46.0,2.0,37.0,7.0,21.0,1.0,4.0,62.0,3.0,221.0,95.0,17.0,17.0,15.0,10.0,3.0,2.0,31.0,392.0,508.0,9.0,6.0,17.0,3.0,123.0,3.0,75.0,309.0,121.0,2.0,126.0,5.0,,3.0,7.0,158.0,,13.0,3.0,2.0,,2.0,18.0,,7.0,,189.0,7.0,6.0,41.0,42.0,5.0,3.0,3.0,,21.0,1.0,3.0,12.0,2.0,,20.0,2.0,6.0
2016-05-21,5.0,,44.0,2.0,2.0,3.0,3.0,4.0,11.0,,1.0,6.0,6.0,,22.0,,6.0,49.0,1.0,3.0,895.0,8.0,106.0,8.0,4.0,6.0,52.0,2.0,,6.0,2.0,2.0,24.0,6.0,3.0,2.0,3.0,3.0,113.0,32.0,271.0,2.0,2.0,6.0,1.0,4.0,3.0,1.0,14.0,9.0,45.0,45.0,224.0,6.0,7.0,7.0,1.0,2.0,7.0,6.0,42.0,11.0,1.0,,70.0,3.0,254.0,46.0,,2.0,3.0,20.0,,5.0,6.0,5.0,3.0,27.0,2.0,5.0,140.0,9.0,,166.0,515.0,443.0,3.0,,6.0,4.0,17.0,263.0,1.0,1.0,16.0,,1.0,1.0,4.0,21.0,,1.0,1.0,8.0,6.0,2.0,238.0,6.0,7.0,8.0,20.0,4.0,5.0,5.0,217.0,6.0,10.0,3.0,10.0,2.0,,22.0,1.0,1.0,9.0,5.0,7.0,8.0,,2.0,19.0,12.0,18.0,,3.0,2.0,,1.0,1.0,2.0,4.0,131.0,1.0,105.0,16.0,7.0,9.0,1.0,1.0,83.0,1.0,304.0,16.0,5.0,,5.0,2.0,57.0,1.0,4.0,12.0,2.0,16.0,6.0,11.0,42.0,247.0,2.0,1.0,12.0,35.0,8.0,5.0,1.0,372.0,2.0,489.0,9.0,2.0,2.0,10.0,5.0,171.0,27.0,35.0,17.0,8.0,6.0,2.0,2.0,10.0,3.0,96.0,347.0,6.0,200.0,2.0,29.0,5.0,8.0,5.0,,18.0,196.0,68.0,1.0,3.0,8.0,7.0,,8.0,5.0,1.0,6.0,15.0,7.0,257.0,105.0,1.0,2.0,21.0,3.0,102.0,68.0,30.0,36.0,2.0,45.0,572.0,27.0,2.0,,2.0,1.0,1.0,55.0,140.0,,3.0,182.0,391.0,6.0,1.0,2.0,56.0,2.0,17.0,,10.0,2.0,2.0,25.0,32.0,15.0,6.0,3.0,,83.0,2.0,32.0,1.0,28.0,5.0,17.0,2.0,3.0,67.0,3.0,182.0,69.0,23.0,15.0,10.0,12.0,3.0,2.0,22.0,335.0,404.0,7.0,5.0,12.0,4.0,80.0,3.0,84.0,242.0,89.0,2.0,92.0,4.0,,3.0,8.0,118.0,,18.0,5.0,2.0,,2.0,13.0,,5.0,,168.0,4.0,6.0,27.0,38.0,3.0,2.0,2.0,,14.0,1.0,2.0,10.0,2.0,,9.0,2.0,5.0
2016-05-22,7.0,,51.0,2.0,3.0,4.0,4.0,4.0,11.0,1.0,2.0,8.0,8.0,,28.0,,9.0,53.0,1.0,4.0,1090.0,8.0,122.0,7.0,5.0,5.0,53.0,2.0,,7.0,3.0,1.0,37.0,7.0,8.0,2.0,3.0,5.0,135.0,36.0,332.0,2.0,3.0,6.0,1.0,7.0,2.0,2.0,20.0,12.0,48.0,58.0,265.0,9.0,13.0,12.0,1.0,2.0,12.0,6.0,46.0,13.0,2.0,,91.0,4.0,296.0,58.0,,2.0,3.0,20.0,,5.0,8.0,8.0,4.0,44.0,1.0,6.0,172.0,18.0,,214.0,618.0,537.0,4.0,,7.0,8.0,23.0,373.0,1.0,2.0,14.0,,1.0,1.0,5.0,27.0,,2.0,1.0,11.0,8.0,2.0,298.0,5.0,8.0,14.0,25.0,4.0,6.0,6.0,220.0,12.0,11.0,3.0,12.0,3.0,,26.0,3.0,2.0,11.0,6.0,9.0,8.0,,3.0,28.0,17.0,21.0,,3.0,3.0,,1.0,1.0,2.0,5.0,130.0,2.0,137.0,19.0,7.0,11.0,1.0,1.0,97.0,,378.0,21.0,7.0,,6.0,1.0,81.0,1.0,5.0,14.0,3.0,16.0,7.0,14.0,50.0,277.0,2.0,2.0,13.0,34.0,8.0,5.0,1.0,427.0,2.0,580.0,11.0,3.0,3.0,13.0,9.0,238.0,29.0,32.0,23.0,10.0,5.0,3.0,2.0,14.0,3.0,126.0,339.0,9.0,240.0,2.0,37.0,6.0,9.0,6.0,,20.0,200.0,87.0,2.0,5.0,10.0,8.0,,12.0,7.0,2.0,7.0,20.0,8.0,362.0,130.0,1.0,2.0,21.0,4.0,125.0,62.0,42.0,47.0,2.0,55.0,693.0,35.0,2.0,1.0,2.0,2.0,1.0,60.0,163.0,,3.0,211.0,456.0,9.0,1.0,2.0,67.0,3.0,16.0,,11.0,2.0,2.0,28.0,33.0,17.0,8.0,3.0,,106.0,3.0,42.0,2.0,37.0,7.0,19.0,1.0,4.0,67.0,2.0,211.0,88.0,17.0,17.0,14.0,10.0,2.0,2.0,32.0,383.0,478.0,8.0,6.0,17.0,5.0,108.0,3.0,81.0,299.0,112.0,2.0,110.0,5.0,,3.0,7.0,147.0,,15.0,3.0,2.0,,2.0,17.0,,7.0,,184.0,6.0,6.0,32.0,41.0,4.0,3.0,3.0,,20.0,1.0,3.0,12.0,2.0,,14.0,2.0,6.0
2016-05-23,8.0,,59.0,2.0,3.0,3.0,4.0,4.0,11.0,,2.0,8.0,8.0,,30.0,,9.0,53.0,2.0,4.0,1138.0,9.0,131.0,9.0,6.0,4.0,62.0,3.0,,8.0,3.0,1.0,38.0,9.0,7.0,2.0,3.0,5.0,146.0,40.0,372.0,2.0,3.0,6.0,2.0,7.0,3.0,2.0,21.0,12.0,55.0,66.0,284.0,8.0,13.0,15.0,2.0,2.0,14.0,7.0,46.0,14.0,2.0,,99.0,5.0,320.0,68.0,,2.0,3.0,24.0,,6.0,9.0,8.0,4.0,55.0,2.0,6.0,200.0,18.0,,234.0,652.0,550.0,4.0,,8.0,9.0,23.0,383.0,2.0,2.0,14.0,,1.0,2.0,5.0,32.0,,2.0,2.0,10.0,9.0,2.0,324.0,5.0,8.0,13.0,23.0,5.0,6.0,5.0,224.0,12.0,14.0,3.0,13.0,3.0,,27.0,3.0,2.0,12.0,7.0,9.0,12.0,,5.0,28.0,19.0,24.0,,4.0,3.0,,1.0,1.0,3.0,5.0,129.0,2.0,154.0,21.0,9.0,12.0,1.0,2.0,99.0,2.0,408.0,20.0,7.0,,6.0,2.0,85.0,2.0,5.0,15.0,3.0,17.0,6.0,15.0,54.0,278.0,2.0,3.0,13.0,30.0,8.0,6.0,2.0,431.0,2.0,595.0,13.0,3.0,4.0,14.0,8.0,285.0,28.0,30.0,26.0,10.0,7.0,3.0,2.0,18.0,3.0,134.0,343.0,9.0,255.0,3.0,40.0,7.0,9.0,7.0,,23.0,198.0,96.0,2.0,5.0,9.0,10.0,,14.0,7.0,2.0,7.0,21.0,9.0,383.0,132.0,1.0,2.0,18.0,4.0,138.0,60.0,44.0,51.0,2.0,60.0,733.0,32.0,2.0,1.0,2.0,2.0,,62.0,167.0,,3.0,219.0,454.0,10.0,2.0,3.0,74.0,3.0,16.0,1.0,11.0,2.0,2.0,28.0,37.0,17.0,8.0,3.0,3.0,110.0,3.0,46.0,2.0,38.0,7.0,21.0,1.0,4.0,62.0,3.0,222.0,95.0,17.0,17.0,15.0,9.0,3.0,2.0,31.0,392.0,509.0,9.0,6.0,17.0,5.0,124.0,3.0,74.0,307.0,121.0,2.0,126.0,5.0,,3.0,7.0,157.0,,13.0,3.0,2.0,,2.0,18.0,,7.0,,191.0,7.0,6.0,41.0,42.0,5.0,3.0,3.0,,21.0,1.0,3.0,12.0,2.0,,20.0,2.0,6.0
2016-05-24,8.0,,57.0,2.0,3.0,1.0,4.0,4.0,11.0,,2.0,8.0,8.0,,30.0,,9.0,50.0,2.0,4.0,1119.0,9.0,130.0,9.0,6.0,4.0,61.0,3.0,,8.0,3.0,1.0,37.0,9.0,7.0,2.0,2.0,5.0,145.0,40.0,361.0,2.0,3.0,6.0,2.0,7.0,3.0,2.0,19.0,12.0,55.0,65.0,282.0,9.0,13.0,14.0,2.0,2.0,14.0,7.0,45.0,16.0,2.0,,99.0,4.0,318.0,66.0,,2.0,3.0,24.0,,6.0,9.0,8.0,4.0,51.0,2.0,6.0,200.0,19.0,,234.0,646.0,544.0,4.0,,8.0,9.0,25.0,380.0,1.0,2.0,13.0,,1.0,2.0,5.0,32.0,,2.0,2.0,10.0,9.0,2.0,323.0,5.0,7.0,12.0,23.0,5.0,6.0,5.0,217.0,12.0,13.0,3.0,13.0,3.0,,27.0,3.0,2.0,12.0,7.0,9.0,12.0,,4.0,29.0,20.0,24.0,,4.0,3.0,,1.0,1.0,3.0,5.0,126.0,2.0,154.0,20.0,9.0,12.0,,2.0,98.0,,401.0,19.0,7.0,,6.0,2.0,85.0,2.0,5.0,15.0,3.0,17.0,6.0,15.0,54.0,268.0,2.0,2.0,13.0,29.0,8.0,6.0,2.0,424.0,2.0,586.0,13.0,3.0,4.0,14.0,7.0,284.0,28.0,29.0,26.0,10.0,7.0,3.0,2.0,18.0,3.0,134.0,340.0,9.0,255.0,3.0,40.0,8.0,9.0,7.0,,23.0,192.0,94.0,2.0,5.0,8.0,10.0,,14.0,7.0,2.0,7.0,18.0,8.0,377.0,134.0,1.0,,19.0,4.0,139.0,59.0,44.0,52.0,2.0,58.0,731.0,32.0,2.0,,2.0,2.0,2.0,62.0,166.0,,3.0,211.0,448.0,10.0,2.0,3.0,74.0,3.0,16.0,,11.0,3.0,2.0,25.0,37.0,16.0,8.0,3.0,6.0,107.0,3.0,46.0,2.0,38.0,7.0,21.0,1.0,4.0,66.0,3.0,218.0,94.0,17.0,17.0,15.0,9.0,3.0,2.0,31.0,373.0,496.0,8.0,6.0,17.0,5.0,122.0,3.0,71.0,303.0,120.0,2.0,125.0,5.0,,3.0,7.0,157.0,,12.0,3.0,2.0,,2.0,18.0,,7.0,,188.0,7.0,6.0,37.0,41.0,5.0,3.0,3.0,,18.0,1.0,3.0,12.0,2.0,,20.0,2.0,5.0
2016-05-25,8.0,,57.0,2.0,3.0,1.0,4.0,4.0,11.0,,2.0,8.0,8.0,,30.0,,9.0,49.0,2.0,4.0,1124.0,9.0,130.0,9.0,6.0,4.0,59.0,3.0,,8.0,3.0,1.0,37.0,9.0,6.0,2.0,3.0,5.0,146.0,40.0,362.0,2.0,3.0,5.0,2.0,7.0,2.0,2.0,21.0,12.0,55.0,66.0,283.0,8.0,13.0,14.0,2.0,2.0,14.0,7.0,45.0,16.0,2.0,,99.0,4.0,320.0,67.0,,2.0,3.0,23.0,,5.0,9.0,9.0,4.0,51.0,2.0,6.0,200.0,18.0,,235.0,641.0,544.0,4.0,,8.0,9.0,23.0,384.0,2.0,2.0,13.0,,1.0,2.0,5.0,33.0,,2.0,2.0,10.0,9.0,2.0,320.0,5.0,8.0,12.0,23.0,5.0,6.0,5.0,223.0,11.0,13.0,3.0,13.0,3.0,,27.0,3.0,2.0,11.0,7.0,9.0,12.0,,4.0,29.0,19.0,25.0,,4.0,3.0,,1.0,1.0,3.0,4.0,131.0,2.0,154.0,20.0,9.0,11.0,,2.0,98.0,1.0,403.0,20.0,7.0,,6.0,2.0,83.0,2.0,5.0,15.0,3.0,16.0,6.0,15.0,54.0,272.0,2.0,3.0,13.0,30.0,8.0,6.0,2.0,427.0,2.0,590.0,13.0,2.0,4.0,14.0,8.0,283.0,28.0,30.0,26.0,9.0,7.0,3.0,2.0,18.0,3.0,133.0,340.0,9.0,255.0,3.0,40.0,6.0,9.0,7.0,,23.0,197.0,96.0,2.0,5.0,8.0,10.0,,14.0,7.0,2.0,7.0,21.0,9.0,379.0,132.0,1.0,,20.0,4.0,138.0,59.0,44.0,52.0,2.0,57.0,728.0,32.0,2.0,,2.0,2.0,,62.0,166.0,,3.0,213.0,450.0,10.0,2.0,3.0,74.0,3.0,16.0,1.0,11.0,3.0,2.0,25.0,37.0,16.0,6.0,3.0,6.0,107.0,3.0,46.0,2.0,38.0,6.0,21.0,1.0,4.0,62.0,3.0,219.0,95.0,17.0,17.0,15.0,9.0,2.0,2.0,32.0,387.0,495.0,7.0,6.0,18.0,5.0,122.0,3.0,69.0,306.0,120.0,2.0,126.0,5.0,,3.0,7.0,156.0,,11.0,3.0,2.0,,2.0,18.0,,7.0,,189.0,7.0,6.0,40.0,42.0,5.0,3.0,3.0,,19.0,1.0,3.0,11.0,2.0,,20.0,2.0,5.0
2016-05-26,8.0,,59.0,2.0,3.0,3.0,4.0,4.0,11.0,1.0,2.0,8.0,8.0,,30.0,,10.0,52.0,2.0,4.0,1142.0,9.0,131.0,9.0,6.0,4.0,62.0,3.0,1.0,8.0,3.0,1.0,38.0,9.0,7.0,2.0,3.0,5.0,148.0,41.0,376.0,2.0,3.0,6.0,2.0,7.0,2.0,2.0,22.0,12.0,55.0,66.0,286.0,9.0,13.0,15.0,2.0,2.0,14.0,7.0,45.0,16.0,2.0,,101.0,5.0,320.0,68.0,,2.0,3.0,25.0,,6.0,9.0,8.0,4.0,54.0,2.0,6.0,200.0,19.0,,236.0,651.0,597.0,4.0,,8.0,10.0,24.0,385.0,2.0,2.0,14.0,,1.0,2.0,5.0,32.0,,2.0,2.0,10.0,9.0,2.0,321.0,5.0,8.0,13.0,23.0,5.0,6.0,6.0,223.0,12.0,13.0,3.0,13.0,3.0,,27.0,3.0,2.0,12.0,7.0,9.0,12.0,,5.0,29.0,20.0,24.0,,4.0,3.0,,1.0,1.0,3.0,5.0,131.0,2.0,154.0,21.0,9.0,12.0,1.0,2.0,101.0,,412.0,20.0,7.0,,6.0,2.0,87.0,2.0,5.0,15.0,3.0,18.0,6.0,15.0,54.0,284.0,2.0,3.0,13.0,33.0,8.0,6.0,2.0,436.0,2.0,605.0,14.0,3.0,4.0,15.0,9.0,285.0,29.0,31.0,26.0,10.0,7.0,3.0,2.0,18.0,3.0,137.0,342.0,9.0,255.0,3.0,42.0,7.0,9.0,7.0,,23.0,200.0,95.0,2.0,5.0,7.0,10.0,,14.0,7.0,2.0,7.0,20.0,8.0,386.0,134.0,1.0,2.0,19.0,4.0,140.0,61.0,45.0,53.0,2.0,61.0,736.0,32.0,2.0,1.0,2.0,2.0,2.0,62.0,172.0,,3.0,220.0,473.0,10.0,2.0,3.0,75.0,3.0,17.0,,11.0,2.0,2.0,28.0,37.0,16.0,8.0,3.0,6.0,113.0,3.0,47.0,2.0,39.0,7.0,21.0,1.0,4.0,67.0,4.0,225.0,95.0,17.0,17.0,15.0,9.0,2.0,2.0,31.0,396.0,510.0,9.0,6.0,18.0,5.0,123.0,3.0,72.0,311.0,123.0,2.0,127.0,5.0,,3.0,7.0,160.0,,13.0,3.0,2.0,,2.0,18.0,,7.0,,192.0,6.0,6.0,42.0,44.0,5.0,3.0,3.0,,21.0,1.0,3.0,12.0,2.0,1.0,20.0,2.0,6.0
2016-05-27,8.0,,58.0,2.0,3.0,5.0,4.0,4.0,11.0,,2.0,8.0,8.0,,30.0,,9.0,54.0,2.0,4.0,1138.0,9.0,132.0,9.0,6.0,4.0,62.0,3.0,,8.0,3.0,1.0,38.0,9.0,6.0,2.0,3.0,5.0,146.0,41.0,375.0,2.0,3.0,5.0,2.0,7.0,3.0,2.0,21.0,12.0,55.0,66.0,284.0,8.0,13.0,15.0,2.0,2.0,14.0,7.0,47.0,14.0,2.0,,100.0,6.0,338.0,68.0,,2.0,3.0,24.0,,6.0,10.0,8.0,4.0,57.0,2.0,6.0,200.0,18.0,,234.0,645.0,553.0,4.0,,8.0,9.0,23.0,389.0,2.0,2.0,14.0,,1.0,2.0,5.0,33.0,,2.0,2.0,10.0,9.0,2.0,318.0,5.0,8.0,13.0,24.0,5.0,6.0,6.0,222.0,12.0,14.0,3.0,13.0,3.0,,28.0,3.0,2.0,12.0,7.0,9.0,12.0,,5.0,29.0,19.0,24.0,,5.0,3.0,,1.0,1.0,3.0,5.0,139.0,2.0,154.0,21.0,9.0,12.0,1.0,2.0,100.0,2.0,410.0,20.0,7.0,,6.0,2.0,85.0,2.0,5.0,15.0,3.0,17.0,6.0,15.0,54.0,279.0,2.0,3.0,13.0,36.0,8.0,6.0,2.0,435.0,2.0,599.0,13.0,3.0,4.0,14.0,10.0,285.0,29.0,37.0,26.0,10.0,7.0,3.0,2.0,18.0,3.0,133.0,344.0,9.0,255.0,3.0,40.0,6.0,9.0,7.0,,22.0,199.0,96.0,2.0,5.0,7.0,10.0,,14.0,7.0,2.0,7.0,21.0,9.0,384.0,134.0,1.0,2.0,18.0,4.0,140.0,62.0,44.0,52.0,2.0,60.0,734.0,32.0,2.0,1.0,2.0,2.0,,61.0,166.0,,3.0,220.0,475.0,10.0,2.0,3.0,74.0,3.0,17.0,1.0,11.0,2.0,2.0,28.0,37.0,16.0,8.0,3.0,6.0,111.0,3.0,46.0,2.0,38.0,7.0,21.0,1.0,4.0,62.0,3.0,221.0,97.0,19.0,17.0,15.0,9.0,3.0,2.0,30.0,397.0,506.0,9.0,6.0,16.0,5.0,123.0,3.0,74.0,310.0,121.0,2.0,126.0,5.0,,3.0,7.0,159.0,,13.0,3.0,2.0,,2.0,18.0,,7.0,,191.0,7.0,6.0,41.0,43.0,5.0,3.0,3.0,,21.0,1.0,3.0,12.0,2.0,1.0,20.0,2.0,6.0
2016-05-28,5.0,,44.0,2.0,2.0,3.0,3.0,4.0,11.0,,1.0,7.0,6.0,,24.0,,6.0,48.0,1.0,3.0,876.0,6.0,106.0,8.0,4.0,6.0,47.0,1.0,,6.0,2.0,2.0,24.0,6.0,2.0,2.0,3.0,3.0,109.0,32.0,270.0,2.0,2.0,6.0,1.0,4.0,3.0,1.0,13.0,9.0,45.0,44.0,220.0,5.0,7.0,8.0,1.0,2.0,7.0,5.0,42.0,12.0,1.0,,69.0,4.0,252.0,48.0,,2.0,3.0,16.0,,4.0,6.0,5.0,3.0,26.0,2.0,5.0,139.0,9.0,,166.0,493.0,433.0,3.0,,6.0,4.0,17.0,252.0,1.0,1.0,16.0,,1.0,1.0,4.0,20.0,,1.0,1.0,7.0,6.0,2.0,215.0,6.0,7.0,7.0,20.0,4.0,5.0,5.0,215.0,6.0,8.0,3.0,10.0,2.0,,21.0,1.0,1.0,7.0,5.0,7.0,8.0,,2.0,17.0,12.0,17.0,,3.0,2.0,,1.0,1.0,2.0,4.0,129.0,2.0,104.0,16.0,7.0,10.0,1.0,1.0,79.0,1.0,291.0,17.0,5.0,,5.0,2.0,58.0,1.0,3.0,12.0,2.0,15.0,6.0,10.0,42.0,246.0,2.0,1.0,12.0,36.0,8.0,3.0,1.0,360.0,2.0,470.0,10.0,2.0,2.0,10.0,7.0,174.0,28.0,34.0,16.0,8.0,6.0,2.0,1.0,10.0,3.0,96.0,349.0,6.0,199.0,2.0,27.0,5.0,7.0,5.0,,18.0,193.0,65.0,1.0,3.0,5.0,6.0,,8.0,4.0,1.0,6.0,14.0,5.0,244.0,103.0,1.0,2.0,21.0,3.0,102.0,67.0,33.0,38.0,2.0,43.0,547.0,24.0,2.0,,2.0,1.0,1.0,54.0,133.0,,3.0,181.0,383.0,5.0,1.0,1.0,55.0,2.0,16.0,,10.0,2.0,2.0,24.0,31.0,12.0,6.0,3.0,4.0,77.0,2.0,30.0,1.0,29.0,5.0,15.0,2.0,3.0,64.0,3.0,176.0,73.0,22.0,15.0,9.0,11.0,3.0,2.0,20.0,328.0,381.0,7.0,5.0,13.0,5.0,80.0,2.0,84.0,231.0,88.0,2.0,92.0,4.0,,3.0,8.0,117.0,,19.0,5.0,2.0,,2.0,14.0,,5.0,,165.0,4.0,6.0,26.0,38.0,3.0,1.0,2.0,,14.0,1.0,2.0,10.0,2.0,1.0,8.0,2.0,5.0
2016-05-29,6.0,,49.0,2.0,2.0,2.0,2.0,4.0,11.0,1.0,1.0,7.0,6.0,,23.0,,8.0,48.0,1.0,3.0,865.0,7.0,107.0,6.0,4.0,6.0,46.0,1.0,,6.0,1.0,2.0,23.0,5.0,6.0,2.0,3.0,3.0,107.0,33.0,286.0,2.0,2.0,6.0,1.0,5.0,2.0,2.0,15.0,11.0,42.0,38.0,218.0,7.0,8.0,8.0,1.0,2.0,8.0,5.0,37.0,11.0,1.0,,74.0,2.0,280.0,43.0,,2.0,3.0,17.0,,4.0,4.0,5.0,3.0,27.0,1.0,5.0,152.0,13.0,,180.0,495.0,494.0,3.0,,6.0,6.0,18.0,256.0,1.0,2.0,13.0,,1.0,1.0,4.0,23.0,,1.0,1.0,6.0,6.0,1.0,250.0,5.0,8.0,10.0,21.0,3.0,5.0,5.0,196.0,6.0,7.0,3.0,9.0,2.0,,19.0,3.0,1.0,7.0,4.0,7.0,6.0,,3.0,19.0,11.0,17.0,,3.0,3.0,,1.0,1.0,2.0,4.0,131.0,2.0,114.0,16.0,6.0,10.0,1.0,1.0,80.0,,312.0,19.0,5.0,,5.0,1.0,62.0,1.0,4.0,12.0,2.0,15.0,6.0,12.0,43.0,254.0,2.0,2.0,13.0,35.0,8.0,4.0,1.0,355.0,1.0,496.0,9.0,3.0,2.0,9.0,5.0,192.0,25.0,33.0,19.0,7.0,4.0,2.0,1.0,10.0,2.0,104.0,306.0,5.0,207.0,2.0,28.0,4.0,8.0,5.0,,17.0,194.0,69.0,2.0,4.0,4.0,6.0,,9.0,6.0,1.0,6.0,9.0,5.0,270.0,117.0,,2.0,20.0,3.0,101.0,62.0,36.0,42.0,1.0,44.0,546.0,28.0,2.0,1.0,2.0,2.0,1.0,52.0,140.0,,3.0,173.0,393.0,6.0,1.0,1.0,52.0,3.0,12.0,,8.0,2.0,2.0,24.0,27.0,14.0,7.0,2.0,6.0,88.0,3.0,31.0,1.0,28.0,4.0,16.0,1.0,3.0,55.0,2.0,168.0,69.0,16.0,13.0,9.0,7.0,2.0,1.0,21.0,345.0,397.0,6.0,5.0,14.0,5.0,76.0,3.0,83.0,232.0,84.0,2.0,88.0,4.0,,3.0,6.0,124.0,,15.0,3.0,2.0,,2.0,15.0,,4.0,,162.0,4.0,6.0,29.0,33.0,2.0,1.0,2.0,,16.0,1.0,2.0,11.0,2.0,1.0,14.0,2.0,5.0
